timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-02-11 12:35:00,46356.47000000,46490.76000000,46318.65000000,46470.00000000,385.09379300,1613047199999,17880452.12110190,10147,216.58439100,10056445.82580377,0
2021-02-11 12:40:00,46470.00000000,46470.00000000,46415.07000000,46431.97000000,263.16796200,1613047499999,12223425.71066100,7963,155.07065000,7202754.89157077,0
2021-02-11 12:45:00,46431.97000000,46549.25000000,46260.93000000,46277.67000000,353.28547700,1613047799999,16407890.51250253,9696,180.85825400,8400914.83620609,0
2021-02-11 12:50:00,46279.34000000,46445.68000000,46277.01000000,46399.26000000,189.05023300,1613048099999,8770108.09258624,6501,101.23894300,4695768.88207888,0
2021-02-11 12:55:00,46399.27000000,46553.26000000,46372.87000000,46516.39000000,170.42327000,1613048399999,7921635.95337284,6390,90.77010700,4219222.29885512,0
2021-02-11 13:00:00,46516.39000000,46589.26000000,46516.39000000,46581.17000000,372.34711300,1613048699999,17339304.05835133,10317,145.23790000,6763241.37741432,0
2021-02-11 13:05:00,46581.17000000,46979.89000000,46578.23000000,46928.40000000,943.31669500,1613048999999,44134643.26270082,22157,494.47356000,23136714.20801202,0
2021-02-11 13:10:00,46928.30000000,47395.47000000,46912.18000000,47326.91000000,1383.79371000,1613049299999,65215737.44532483,30307,930.99124600,43864681.61453489,0
2021-02-11 13:15:00,47321.86000000,47880.53000000,47201.03000000,47718.00000000,1470.09869800,1613049599999,69888530.49461782,39206,901.02079600,42841796.20546199,0
2021-02-11 13:20:00,47718.00000000,48399.00000000,47711.69000000,48172.21000000,2141.34864700,1613049899999,103040133.83354017,54870,1253.19341900,60304606.48042633,0
2021-02-11 13:25:00,48173.91000000,48300.00000000,47949.71000000,48078.90000000,1261.17361500,1613050199999,60701042.22511689,32275,662.69992600,31902585.64780525,0
2021-02-11 13:30:00,48070.87000000,48327.53000000,47320.27000000,47783.80000000,1720.78030000,1613050499999,82581015.76661575,38521,882.12133900,42348617.24576588,0
2021-02-11 13:35:00,47784.61000000,47840.00000000,47400.00000000,47733.66000000,1175.89418200,1613050799999,56078347.59949417,24343,658.58751700,31414334.82159327,0
2021-02-11 13:40:00,47727.78000000,47890.00000000,47600.01000000,47840.88000000,837.61124500,1613051099999,40025321.97703125,21043,513.34053800,24534697.82352878,0
2021-02-11 13:45:00,47840.89000000,47850.00000000,47716.23000000,47721.03000000,513.70235100,1613051399999,24551999.51313531,15746,309.29377000,14784295.70815318,0
2021-02-11 13:50:00,47721.04000000,47800.00000000,47607.01000000,47800.00000000,703.80029100,1613051699999,33598695.60501274,16042,477.87630200,22819090.15450768,0
2021-02-11 13:55:00,47800.00000000,47825.00000000,47384.24000000,47555.46000000,840.33832700,1613051999999,39997840.95195560,19442,459.44582800,21879307.00506199,0
2021-02-11 14:00:00,47555.46000000,47755.57000000,47278.66000000,47488.33000000,709.70304000,1613052299999,33754171.13168413,17368,398.52444000,18956143.79625998,0
2021-02-11 14:05:00,47478.66000000,47605.45000000,47257.01000000,47322.70000000,630.15898400,1613052599999,29858619.30510101,12983,322.63372800,15290325.77477460,0
2021-02-11 14:10:00,47322.70000000,47441.47000000,47233.00000000,47393.72000000,342.16848200,1613052899999,16197521.62459163,9368,164.72465900,7798620.80888487,0
2021-02-11 14:15:00,47391.28000000,47522.22000000,47374.81000000,47483.87000000,310.64492600,1613053199999,14740198.58739790,8782,151.82066000,7203824.75926021,0
2021-02-11 14:20:00,47485.44000000,47776.36000000,47444.44000000,47752.68000000,484.42769200,1613053499999,23070814.99214605,10910,247.32525500,11776760.19790904,0
2021-02-11 14:25:00,47751.30000000,47800.00000000,47604.48000000,47657.68000000,371.77144900,1613053799999,17748944.09172430,9262,186.46775700,8903499.48340726,0
2021-02-11 14:30:00,47657.69000000,47900.00000000,47657.62000000,47900.00000000,499.96936400,1613054099999,23896629.19546310,9500,348.01062300,16634481.64101002,0
2021-02-11 14:35:00,47899.99000000,48061.69000000,47832.00000000,47977.79000000,586.47008600,1613054399999,28123849.60962276,11637,378.26627500,18140323.94955311,0
2021-02-11 14:40:00,47977.79000000,48000.00000000,47814.38000000,47914.40000000,358.29990700,1613054699999,17163724.94657315,8913,165.81170200,7943237.74775900,0
2021-02-11 14:45:00,47914.40000000,48100.00000000,47872.36000000,48035.35000000,454.08751900,1613054999999,21803018.73100276,9255,310.50675100,14911508.96850161,0
2021-02-11 14:50:00,48035.35000000,48035.36000000,47788.81000000,47821.59000000,322.80199200,1613055299999,15451830.59946361,8638,158.13626600,7570047.31515146,0
2021-02-11 14:55:00,47824.01000000,47890.40000000,47814.77000000,47864.81000000,265.50230100,1613055599999,12706152.33247878,7008,143.62699200,6873976.32790775,0
2021-02-11 15:00:00,47864.81000000,48185.26000000,47864.80000000,48070.08000000,660.22534900,1613055899999,31734238.17625744,12480,477.98031600,22975984.74832201,0
2021-02-11 15:05:00,48070.08000000,48070.09000000,47736.60000000,47767.20000000,791.29788500,1613056199999,37844719.39193056,12333,223.83095300,10708597.95799136,0
2021-02-11 15:10:00,47767.20000000,47767.20000000,47576.58000000,47685.58000000,446.74903400,1613056499999,21289879.24792551,11050,208.65846600,9944852.17695458,0
2021-02-11 15:15:00,47685.59000000,48000.00000000,47685.59000000,47989.71000000,375.64696500,1613056799999,17970031.27699737,9981,228.55594300,10935866.49658134,0
2021-02-11 15:20:00,47994.21000000,48095.17000000,47718.36000000,47984.51000000,546.21883100,1613057099999,26176434.78582207,12966,282.31938400,13530681.11060091,0
2021-02-11 15:25:00,47982.78000000,47984.52000000,47750.00000000,47830.40000000,271.69695700,1613057399999,12999293.03121255,8024,114.84294200,5495324.00426734,0
2021-02-11 15:30:00,47830.41000000,48000.00000000,47700.00000000,47751.24000000,278.34743100,1613057699999,13323208.03912981,9208,142.59881100,6826332.52835181,0
2021-02-11 15:35:00,47751.23000000,47847.42000000,47736.99000000,47766.04000000,207.79825500,1613057999999,9930780.56711217,7170,100.70230500,4812548.80004680,0
2021-02-11 15:40:00,47767.02000000,47833.80000000,47726.73000000,47776.46000000,208.71707200,1613058299999,9973780.88789235,6807,115.39048900,5514193.25269767,0
2021-02-11 15:45:00,47775.70000000,47927.89000000,47775.70000000,47913.51000000,177.70176600,1613058599999,8504723.01403735,6704,95.86484400,4588086.74875327,0
2021-02-11 15:50:00,47913.52000000,48150.00000000,47900.01000000,47948.62000000,559.82039300,1613058899999,26890154.03753455,12080,308.66820300,14825223.73657176,0
2021-02-11 15:55:00,47948.61000000,48024.96000000,47876.91000000,47960.85000000,421.85782800,1613059199999,20225233.57509593,10837,204.81887000,9820589.25000401,0
2021-02-11 16:00:00,47960.86000000,48298.00000000,47860.00000000,47926.79000000,1037.63567500,1613059499999,49896626.28996748,20374,583.37958600,28069290.92364971,0
2021-02-11 16:05:00,47926.80000000,47977.60000000,47675.00000000,47757.27000000,507.42093100,1613059799999,24244330.45414757,15005,207.64070100,9921028.08039178,0
2021-02-11 16:10:00,47757.26000000,47869.37000000,47740.50000000,47821.31000000,269.61686200,1613060099999,12885571.54964164,9990,166.42022300,7953452.94739324,0
2021-02-11 16:15:00,47820.31000000,48050.00000000,47804.84000000,47820.64000000,353.93348800,1613060399999,16977072.69467661,11024,204.03356300,9788463.70627104,0
2021-02-11 16:20:00,47820.64000000,48011.58000000,47750.45000000,47926.71000000,299.85671800,1613060699999,14365913.60309154,11185,153.78016600,7367084.17215645,0
2021-02-11 16:25:00,47926.71000000,47965.09000000,47713.25000000,47790.64000000,290.88957300,1613060999999,13912930.62415438,10441,142.90885900,6834619.75414837,0
2021-02-11 16:30:00,47789.86000000,47864.65000000,47522.71000000,47644.36000000,518.01854200,1613061299999,24677617.74569600,14229,189.57738700,9034033.52976066,0
2021-02-11 16:35:00,47649.66000000,47700.00000000,47500.00000000,47558.14000000,397.28275800,1613061599999,18901406.51138503,12241,191.39437600,9105002.49250315,0
2021-02-11 16:40:00,47558.13000000,47588.91000000,47501.98000000,47568.64000000,235.53741400,1613061899999,11199267.13169053,8918,137.51216100,6538471.93399742,0
2021-02-11 16:45:00,47568.64000000,47579.00000000,47337.18000000,47567.25000000,420.72306100,1613062199999,19982230.15733238,11253,188.57498900,8958745.10131406,0
2021-02-11 16:50:00,47567.25000000,47716.70000000,47567.25000000,47637.49000000,333.35959900,1613062499999,15880264.49338619,9317,183.52689700,8742503.05100168,0
2021-02-11 16:55:00,47637.49000000,47689.94000000,47562.72000000,47590.53000000,188.13294600,1613062799999,8963271.10378846,7590,90.72419700,4322451.68540263,0
2021-02-11 17:00:00,47590.52000000,47666.97000000,47555.25000000,47629.68000000,207.50544600,1613063099999,9880755.67136493,8090,106.23971000,5058869.28584980,0
2021-02-11 17:05:00,47629.68000000,47630.00000000,47145.36000000,47267.53000000,601.19109800,1613063399999,28462488.06803955,16523,258.76539600,12252296.92380125,0
2021-02-11 17:10:00,47267.53000000,47414.09000000,46900.00000000,47059.39000000,692.60254800,1613063699999,32671773.23005638,20647,333.48370900,15739008.81333535,0
2021-02-11 17:15:00,47057.17000000,47234.80000000,47012.89000000,47203.07000000,427.61148100,1613063999999,20166550.97151972,13056,243.25319800,11472018.84872900,0
2021-02-11 17:20:00,47203.06000000,47320.00000000,47193.88000000,47273.43000000,258.56657700,1613064299999,12216328.32872320,9897,144.66299000,6834642.96170571,0
2021-02-11 17:25:00,47273.43000000,47373.77000000,47272.18000000,47299.64000000,202.66196800,1613064599999,9589007.56476967,9118,118.27757600,5596737.43251276,0
2021-02-11 17:30:00,47299.62000000,47314.93000000,47080.84000000,47086.88000000,224.40707200,1613064899999,10601282.82664200,10575,91.24916900,4311403.13545354,0
2021-02-11 17:35:00,47086.84000000,47297.30000000,47082.12000000,47295.99000000,175.81033700,1613065199999,8305258.76565035,8744,94.36105900,4457520.79833423,0
2021-02-11 17:40:00,47295.99000000,47347.75000000,47240.15000000,47279.36000000,206.28667100,1613065499999,9757246.70603505,9281,115.41137900,5458884.98477363,0
2021-02-11 17:45:00,47279.36000000,47320.00000000,47197.51000000,47292.32000000,193.12231900,1613065799999,9124437.55436708,9744,97.02686800,4583699.15938186,0
2021-02-11 17:50:00,47292.32000000,47434.01000000,47263.40000000,47361.68000000,219.14494000,1613066099999,10376797.37021298,9435,111.75169400,5291983.65898801,0
2021-02-11 17:55:00,47361.67000000,47459.89000000,47340.02000000,47366.42000000,209.25393800,1613066399999,9918169.73170522,10045,123.67218800,5861560.85382554,0
2021-02-11 18:00:00,47366.43000000,47668.37000000,47366.43000000,47505.79000000,431.72290400,1613066699999,20525129.31602052,11705,269.36085300,12804443.23922147,0
2021-02-11 18:05:00,47532.06000000,47612.31000000,47311.01000000,47519.59000000,383.66616200,1613066999999,18214690.97280105,9455,186.07006900,8835304.22343036,0
2021-02-11 18:10:00,47519.59000000,47596.99000000,47486.35000000,47578.19000000,170.37572900,1613067299999,8102450.48571019,6779,85.38200800,4060399.18112044,0
2021-02-11 18:15:00,47578.18000000,47649.08000000,47517.75000000,47564.99000000,162.92102300,1613067599999,7750251.96813970,6839,82.17718900,3909351.34665416,0
2021-02-11 18:20:00,47564.99000000,47649.99000000,47518.96000000,47578.91000000,141.77349900,1613067899999,6745874.23329540,5537,64.15260100,3052489.45497254,0
2021-02-11 18:25:00,47578.91000000,47888.88000000,47527.71000000,47885.43000000,395.64933200,1613068199999,18883760.70383662,10970,206.79296900,9873212.64113469,0
2021-02-11 18:30:00,47885.43000000,48010.54000000,47812.48000000,47821.48000000,613.99887500,1613068499999,29437852.23375089,14256,344.50647200,16519879.59189145,0
2021-02-11 18:35:00,47821.48000000,47868.61000000,47709.78000000,47740.11000000,237.31444900,1613068799999,11339711.30430817,7714,112.53823300,5377800.66817704,0
2021-02-11 18:40:00,47740.10000000,47788.88000000,47671.16000000,47716.27000000,207.84117200,1613069099999,9918119.13943278,6341,123.82231900,5908805.46617358,0
2021-02-11 18:45:00,47716.26000000,47788.57000000,47690.25000000,47718.09000000,240.57484900,1613069399999,11484867.63021307,6228,124.19914400,5929517.72235133,0
2021-02-11 18:50:00,47718.10000000,47774.55000000,47539.88000000,47562.15000000,269.10243700,1613069699999,12824544.23486963,7703,126.48949900,6029550.40038497,0
2021-02-11 18:55:00,47562.15000000,47664.01000000,47562.15000000,47653.14000000,170.26371000,1613069999999,8109266.62431698,6468,92.19494000,4391001.31699771,0
2021-02-11 19:00:00,47653.15000000,47746.97000000,47526.28000000,47736.82000000,233.27974900,1613070299999,11115038.94903728,10708,126.03745600,6005329.51551211,0
2021-02-11 19:05:00,47736.82000000,47841.41000000,47648.53000000,47720.42000000,191.26167400,1613070599999,9128326.95465356,8296,117.41765900,5604108.60881203,0
2021-02-11 19:10:00,47716.66000000,47855.00000000,47669.48000000,47808.27000000,237.57877300,1613070899999,11348651.32495384,10448,121.74406800,5815346.09677658,0
2021-02-11 19:15:00,47808.27000000,47970.21000000,47808.22000000,47959.95000000,228.06968000,1613071199999,10919056.70253431,10431,92.97301100,4451065.18558791,0
2021-02-11 19:20:00,47959.95000000,47980.00000000,47876.64000000,47918.02000000,294.65457400,1613071499999,14120926.57878203,9516,134.01359800,6422822.07301976,0
2021-02-11 19:25:00,47918.03000000,47979.00000000,47867.29000000,47928.59000000,306.70138700,1613071799999,14697529.81159442,9258,159.86980800,7661939.06079476,0
2021-02-11 19:30:00,47928.60000000,47943.59000000,47849.19000000,47850.19000000,176.22965300,1613072099999,8439516.03051023,8328,86.49265500,4142048.13714889,0
2021-02-11 19:35:00,47850.18000000,47873.15000000,47714.48000000,47849.50000000,213.70871600,1613072399999,10214888.19404803,9715,117.53680300,5617636.93335807,0
2021-02-11 19:40:00,47849.50000000,48024.00000000,47849.49000000,48000.00000000,459.69149200,1613072699999,22045324.69929237,12152,340.77639400,16342827.07021736,0
2021-02-11 19:45:00,48000.00000000,48050.00000000,47940.89000000,48031.10000000,325.02219600,1613072999999,15605604.92869009,9814,186.76597800,8967921.81704547,0
2021-02-11 19:50:00,48031.11000000,48034.24000000,47780.00000000,47851.45000000,246.32106000,1613073299999,11796155.71840376,9867,119.03454500,5701217.92531335,0
2021-02-11 19:55:00,47851.45000000,47887.43000000,47700.00000000,47754.03000000,237.90242000,1613073599999,11367873.42381423,9314,94.49471600,4515666.70380218,0
2021-02-11 20:00:00,47754.02000000,47768.18000000,47569.77000000,47756.37000000,291.85278400,1613073899999,13914417.84954480,8851,134.27936900,6402568.83390430,0
2021-02-11 20:05:00,47753.98000000,47830.00000000,47689.95000000,47753.10000000,188.82754000,1613074199999,9016623.34459197,6599,101.24791000,4834333.84827631,0
2021-02-11 20:10:00,47753.11000000,47961.61000000,47744.12000000,47906.31000000,194.22587200,1613074499999,9297297.92477516,6167,94.63948800,4530472.19782838,0
2021-02-11 20:15:00,47906.30000000,48024.51000000,47886.39000000,48007.14000000,169.08706200,1613074799999,8110547.95209512,6025,98.33565600,4717491.07926302,0
2021-02-11 20:20:00,48007.13000000,48200.00000000,48001.42000000,48200.00000000,519.76768200,1613075099999,25014241.20866422,11294,355.66372800,17118119.80193143,0
2021-02-11 20:25:00,48200.00000000,48678.90000000,48164.83000000,48591.75000000,1261.20031600,1613075399999,61096456.34182600,28532,787.50023500,38147426.71943103,0
2021-02-11 20:30:00,48590.37000000,48599.98000000,48236.11000000,48383.14000000,465.65762100,1613075699999,22574004.12187266,14181,194.10998800,9413248.64086745,0
2021-02-11 20:35:00,48383.15000000,48456.61000000,48250.93000000,48422.02000000,321.24219900,1613075999999,15537351.32515826,9524,182.01915400,8804137.42134846,0
2021-02-11 20:40:00,48420.15000000,48466.77000000,48281.33000000,48387.99000000,250.06544400,1613076299999,12094730.16840739,6737,118.90689500,5750973.00829442,0
2021-02-11 20:45:00,48387.99000000,48409.34000000,47600.00000000,47718.42000000,719.79622700,1613076599999,34532200.11879040,17871,302.99175700,14530555.05337804,0
2021-02-11 20:50:00,47727.97000000,47758.06000000,47017.71000000,47074.75000000,1015.55599500,1613076899999,48057275.81299921,25944,390.26746100,18467844.17136227,0
2021-02-11 20:55:00,47074.74000000,47315.20000000,47000.00000000,47027.49000000,807.65381400,1613077199999,38057419.16093423,16758,379.20791300,17876471.06238972,0
2021-02-11 21:00:00,47027.49000000,47360.00000000,47010.00000000,47190.23000000,586.35518100,1613077499999,27648009.95390232,13889,286.53645500,13512544.25452838,0
2021-02-11 21:05:00,47190.23000000,47250.00000000,47150.00000000,47247.94000000,416.26853800,1613077799999,19650667.50359063,9584,227.04441700,10718452.21396327,0
2021-02-11 21:10:00,47247.95000000,47342.63000000,47214.58000000,47218.01000000,351.20253500,1613078099999,16602348.79777707,9142,146.67594700,6934138.56067476,0
2021-02-11 21:15:00,47218.01000000,47300.00000000,47054.82000000,47085.19000000,339.48992600,1613078399999,16019016.43412515,10777,131.94513200,6225843.17396135,0
2021-02-11 21:20:00,47080.00000000,47210.64000000,46542.29000000,46731.16000000,936.51610700,1613078699999,43856750.34527160,19314,385.35530400,18024302.12365850,0
2021-02-11 21:25:00,46742.61000000,46974.36000000,46665.53000000,46961.71000000,444.01858800,1613078999999,20799151.59818283,11383,224.80153300,10530941.47733960,0
2021-02-11 21:30:00,46961.71000000,46972.92000000,46700.00000000,46927.40000000,532.05447400,1613079299999,24897646.46786625,9851,214.56871900,10042064.57490124,0
2021-02-11 21:35:00,46927.39000000,47111.78000000,46838.75000000,46910.66000000,469.48136400,1613079599999,22050585.07703644,8897,149.78626000,7037129.50310339,0
2021-02-11 21:40:00,46914.66000000,46960.00000000,46729.99000000,46741.67000000,487.68474600,1613079899999,22827599.94768654,10070,148.31134500,6940455.39443635,0
2021-02-11 21:45:00,46741.66000000,46859.05000000,46735.00000000,46780.50000000,177.48466700,1613080199999,8305480.41570911,6380,84.23857800,3942140.20580550,0
2021-02-11 21:50:00,46782.11000000,46950.00000000,46782.11000000,46812.18000000,206.22654500,1613080499999,9665097.31180838,6063,77.57083500,3636075.39216411,0
2021-02-11 21:55:00,46812.18000000,46917.16000000,46800.67000000,46884.84000000,132.69473800,1613080799999,6219395.63941469,4916,66.14460200,3100286.73838628,0
2021-02-11 22:00:00,46885.07000000,47165.00000000,46864.32000000,47095.28000000,267.49380300,1613081099999,12581803.59895221,8642,117.30097900,5518348.72385584,0
2021-02-11 22:05:00,47095.28000000,47242.33000000,47095.28000000,47122.35000000,431.92057800,1613081399999,20376317.88191093,9184,163.70195900,7720660.80421117,0
2021-02-11 22:10:00,47124.79000000,47191.92000000,47100.02000000,47151.78000000,143.26698200,1613081699999,6753158.55466155,6336,59.08788600,2785270.56203511,0
2021-02-11 22:15:00,47151.79000000,47203.49000000,47100.00000000,47153.70000000,180.66491500,1613081999999,8517201.54187720,6348,85.90778500,4050534.20859189,0
2021-02-11 22:20:00,47156.40000000,47400.00000000,47117.04000000,47257.58000000,316.19686100,1613082299999,14950587.18589720,9994,153.72186100,7268524.63601087,0
2021-02-11 22:25:00,47260.02000000,47313.96000000,47168.37000000,47249.99000000,181.46382600,1613082599999,8573391.01893521,8117,73.00228700,3449355.89100430,0
2021-02-11 22:30:00,47249.99000000,47448.96000000,47246.00000000,47403.36000000,206.01824500,1613082899999,9755778.30228721,8090,97.54478300,4619560.66355202,0
2021-02-11 22:35:00,47400.68000000,47412.20000000,47293.78000000,47375.73000000,128.60576600,1613083199999,6088996.23626945,6698,54.37777300,2574854.52149266,0
2021-02-11 22:40:00,47375.73000000,47490.00000000,47276.94000000,47459.70000000,185.69168400,1613083499999,8801740.51002792,8070,80.89384900,3834985.15850850,0
2021-02-11 22:45:00,47458.35000000,47585.89000000,47347.16000000,47512.78000000,292.35975700,1613083799999,13888739.30599916,8193,118.72755500,5640912.65706265,0
2021-02-11 22:50:00,47512.78000000,47632.34000000,47512.78000000,47524.45000000,207.53158700,1613084099999,9868510.33985095,6452,76.01087300,3614862.86813102,0
2021-02-11 22:55:00,47527.70000000,47727.37000000,47482.00000000,47712.94000000,278.80993600,1613084399999,13269503.43028219,7753,118.64992600,5648978.95566807,0
2021-02-11 23:00:00,47716.44000000,47866.45000000,47637.42000000,47637.42000000,359.54867100,1613084699999,17177348.03205878,11666,156.16165700,7460562.44930811,0
2021-02-11 23:05:00,47637.42000000,47790.47000000,47588.65000000,47752.05000000,249.88015700,1613084999999,11910079.19953016,9260,119.04500600,5674854.24865193,0
2021-02-11 23:10:00,47752.04000000,47938.77000000,47725.28000000,47817.75000000,252.58378700,1613085299999,12083534.11352861,9306,118.75889100,5682001.62574160,0
2021-02-11 23:15:00,47817.75000000,47868.10000000,47745.30000000,47764.32000000,181.38376600,1613085599999,8668879.94537346,7715,72.47304100,3463862.15013443,0
2021-02-11 23:20:00,47764.32000000,47899.98000000,47656.04000000,47826.11000000,281.36129200,1613085899999,13445671.79194470,7878,167.92121300,8025561.58269483,0
2021-02-11 23:25:00,47823.37000000,47860.00000000,47675.07000000,47703.67000000,173.03693100,1613086199999,8264234.66413769,7823,86.27446100,4120616.48891926,0
2021-02-11 23:30:00,47699.40000000,47979.35000000,47660.00000000,47894.49000000,259.52588700,1613086499999,12418210.64569871,8860,137.74678800,6592509.80412025,0
2021-02-11 23:35:00,47894.49000000,47979.35000000,47843.75000000,47866.02000000,157.02341300,1613086799999,7525030.06737724,7104,87.19647000,4178715.68554984,0
2021-02-11 23:40:00,47866.02000000,47949.98000000,47776.20000000,47813.72000000,169.76212700,1613087099999,8122470.76025411,6932,91.54016100,4380227.64939311,0
2021-02-11 23:45:00,47813.71000000,47824.25000000,47725.79000000,47781.12000000,191.28021400,1613087399999,9137519.76598906,7483,85.74412000,4096304.55930598,0
2021-02-11 23:50:00,47781.12000000,48050.00000000,47658.00000000,47746.50000000,346.40694900,1613087699999,16580803.99412658,11398,225.34456500,10788740.26024302,0
2021-02-11 23:55:00,47746.50000000,48125.58000000,47746.50000000,47969.51000000,416.15704500,1613087999999,19963301.11391634,10389,234.69677600,11259326.74455849,0
2021-02-12 00:00:00,47968.66000000,48346.78000000,47958.78000000,48337.66000000,588.40148100,1613088299999,28332447.07805931,14818,342.50674000,16493996.94259526,0
2021-02-12 00:05:00,48337.65000000,48650.00000000,48225.34000000,48623.78000000,810.19993600,1613088599999,39266219.61165988,17419,518.86627300,25154469.82096124,0
2021-02-12 00:10:00,48628.66000000,48983.62000000,48300.00000000,48458.45000000,1489.07196400,1613088899999,72526012.39461207,35441,922.47715200,44944083.52484444,0
2021-02-12 00:15:00,48452.41000000,48820.20000000,48237.11000000,48683.08000000,686.46226400,1613089199999,33297384.94250168,18463,435.64593200,21129389.49452978,0
2021-02-12 00:20:00,48680.42000000,48985.80000000,48609.10000000,48664.13000000,574.92361000,1613089499999,28047798.49091431,16506,363.89183400,17753734.69891552,0
2021-02-12 00:25:00,48661.68000000,48777.91000000,48312.05000000,48458.08000000,524.23342300,1613089799999,25465302.29318246,13399,218.97766400,10636501.81771216,0
2021-02-12 00:30:00,48458.08000000,48621.94000000,48350.00000000,48485.30000000,317.51715400,1613090099999,15394704.39893913,9442,168.13288100,8152523.04357585,0
2021-02-12 00:35:00,48478.14000000,48631.83000000,48459.47000000,48512.93000000,242.47848900,1613090399999,11771816.18956178,8209,137.33890000,6667820.81730179,0
2021-02-12 00:40:00,48515.81000000,48736.62000000,48504.16000000,48574.04000000,307.08899200,1613090699999,14926677.70417845,8252,200.05818700,9725441.31024567,0
2021-02-12 00:45:00,48574.04000000,48612.28000000,48313.96000000,48422.43000000,320.38478200,1613090999999,15524194.26174973,8438,163.82629100,7937989.50362414,0
2021-02-12 00:50:00,48424.67000000,48476.95000000,48140.01000000,48192.53000000,334.25207500,1613091299999,16147077.41730192,10179,147.62286900,7130855.17427960,0
2021-02-12 00:55:00,48190.12000000,48244.11000000,47770.58000000,47990.00000000,591.69347900,1613091599999,28405554.57817505,14503,311.17042900,14940870.13708379,0
2021-02-12 01:00:00,47990.01000000,48033.81000000,47721.00000000,47919.78000000,347.07989300,1613091899999,16623521.60673697,11269,178.53472800,8552620.34034690,0
2021-02-12 01:05:00,47919.78000000,48082.03000000,47914.97000000,48036.38000000,219.91399900,1613092199999,10556603.20078475,9081,122.54003500,5882457.12471817,0
2021-02-12 01:10:00,48036.39000000,48224.00000000,48033.13000000,48222.00000000,366.42460800,1613092499999,17643312.94189941,10738,177.08122100,8526064.33932511,0
2021-02-12 01:15:00,48222.00000000,48273.48000000,48113.07000000,48157.16000000,246.62028200,1613092799999,11879815.84120005,8905,107.43472000,5175197.87747714,0
2021-02-12 01:20:00,48157.16000000,48179.90000000,47856.49000000,47932.33000000,198.25433600,1613093099999,9512999.22342416,8259,88.44036200,4243215.87788621,0
2021-02-12 01:25:00,47938.47000000,48091.50000000,47933.58000000,48062.53000000,164.48496500,1613093399999,7899486.18895635,7040,78.10682100,3751472.88050771,0
2021-02-12 01:30:00,48062.53000000,48269.71000000,48060.78000000,48208.31000000,244.16382200,1613093699999,11759602.78628023,8947,127.85128600,6158142.64507171,0
2021-02-12 01:35:00,48199.04000000,48358.84000000,48180.44000000,48305.47000000,206.56057500,1613093999999,9972173.64471493,8120,110.19265500,5319807.57799342,0
2021-02-12 01:40:00,48304.10000000,48371.51000000,48250.01000000,48371.45000000,221.60671700,1613094299999,10703248.43451292,8052,118.90804800,5743008.86772516,0
2021-02-12 01:45:00,48371.47000000,48497.10000000,48267.11000000,48408.35000000,304.59127400,1613094599999,14734319.09468473,9573,150.82920900,7296568.94000830,0
2021-02-12 01:50:00,48408.35000000,48550.00000000,48348.75000000,48348.75000000,248.68192300,1613094899999,12046029.85378267,8183,141.36802900,6848619.63199273,0
2021-02-12 01:55:00,48348.75000000,48499.00000000,48319.62000000,48477.50000000,188.73353300,1613095199999,9135482.77914692,6983,79.13479200,3829971.18735904,0
2021-02-12 02:00:00,48477.51000000,48477.51000000,48223.06000000,48350.46000000,359.46289900,1613095499999,17367158.51124132,5891,233.79618700,11295390.84129396,0
2021-02-12 02:05:00,48350.00000000,48351.42000000,48142.00000000,48229.40000000,465.98844900,1613095799999,22474134.92607510,7061,276.55832700,13336813.43348072,0
2021-02-12 02:10:00,48229.40000000,48283.73000000,48158.76000000,48158.77000000,248.53881200,1613096099999,11980601.52867078,4854,150.18853900,7239325.52117677,0
2021-02-12 02:15:00,48158.77000000,48275.78000000,48131.63000000,48160.46000000,383.04963900,1613096399999,18458354.37346750,6682,317.50091300,15299719.27427347,0
2021-02-12 02:20:00,48160.46000000,48422.54000000,48117.17000000,48309.34000000,283.45009500,1613096699999,13699221.62248723,6672,144.19177700,6965503.30713374,0
2021-02-12 02:25:00,48309.34000000,48310.00000000,48033.82000000,48050.00000000,190.94868200,1613096999999,9194286.68156426,5660,79.26373500,3817318.76672239,0
2021-02-12 02:30:00,48050.00000000,48141.01000000,47944.34000000,48072.41000000,171.83214900,1613097299999,8254718.36505261,6090,85.75672600,4119787.46270825,0
2021-02-12 02:35:00,48072.41000000,48097.46000000,47909.12000000,48069.22000000,224.53709400,1613097599999,10775595.08442462,6239,121.36775100,5824323.69723990,0
2021-02-12 02:40:00,48069.22000000,48098.92000000,47951.44000000,47954.50000000,206.51053500,1613097899999,9919294.95295612,6384,95.97318600,4609921.63864002,0
2021-02-12 02:45:00,47954.51000000,47959.57000000,47729.68000000,47890.55000000,319.60020100,1613098199999,15290659.20395815,8364,135.67600100,6490918.66394254,0
2021-02-12 02:50:00,47890.54000000,47967.46000000,47750.90000000,47868.68000000,198.54242400,1613098499999,9504280.14608609,5670,100.09431100,4791349.56380644,0
2021-02-12 02:55:00,47870.85000000,47940.25000000,47787.24000000,47935.66000000,153.56043400,1613098799999,7350647.03561341,5164,82.00698200,3924976.10655508,0
2021-02-12 03:00:00,47935.66000000,47937.96000000,47800.00000000,47911.63000000,177.89281400,1613099099999,8516290.00598578,4648,79.64228500,3812357.91239690,0
